transaction_id,account_id,transaction_date,transaction_type,amount,merchant_name,payment_mode,status,city,channel
TXN000008930,ACC0000233,2025-02-15,Credit,144140.1,Netflix,ATM,Success,Ahmedabad,POS
TXN000008931,ACC0000806,2024-12-15,Debit,103459.6,IRCTC,IMPS,Success,Mumbai,Branch
TXN000008932,ACC0000505,2024-03-19,Debit,99786.47,Ola,NEFT,Success,Chennai,Branch
TXN000008933,ACC0000685,2026-05-08,Debit,43605.53,Airtel,Cheque,Success,Bengaluru,Mobile
TXN000008934,ACC0000008,2025-01-17,Debit,3290.76,Amazon,UPI,Success,Kochi,POS
TXN000008935,ACC0000736,2024-07-05,Credit,75274.13,Reliance Digital,NEFT,Success,Ahmedabad,POS
TXN000008936,ACC0001067,2024-11-03,Credit,19957.24,IRCTC,ATM,Success,Hyderabad,POS
TXN000008937,ACC0000800,2026-02-25,Credit,9680.26,Amazon,NEFT,Success,Lucknow,POS
TXN000008938,ACC0000637,2024-01-10,Debit,51665.25,School Fees,POS,Success,Ahmedabad,POS
TXN000008939,ACC0000183,2026-01-20,Credit,70776.71,Airtel,NetBanking,Success,Delhi,POS
TXN000008940,ACC0000663,2024-04-19,Debit,70575.39,Insurance Premium,ATM,Pending,Mumbai,Web
TXN000008941,ACC0000770,2025-05-16,Debit,99454.32,Jio,POS,Success,Kochi,POS
TXN000008942,ACC0000671,2024-11-26,Credit,76163.71,Reliance Digital,RTGS,Success,Bengaluru,ATM
TXN000008943,ACC0000692,2024-07-10,Debit,75756.9,Insurance Premium,NetBanking,Success,Delhi,Branch
TXN000008944,ACC0000027,2024-12-29,Debit,79957.79,Flipkart,UPI,Success,Ahmedabad,POS
TXN000008945,ACC0001268,2025-03-02,Credit,72806.82,Airtel,IMPS,Failed,Mumbai,ATM
TXN000008946,ACC0000299,2025-03-17,Debit,55864.8,Fuel Station,ATM,Success,Mumbai,Branch
TXN000008947,ACC0001070,2024-12-06,Debit,85057.88,Flipkart,RTGS,Success,Delhi,Web
TXN000008948,ACC0000963,2025-06-30,Credit,127467.0,DMart,Cheque,Success,Mumbai,Mobile
TXN000008949,ACC0000308,2025-03-15,Debit,28320.92,DMart,Cheque,Success,Hyderabad,Branch
TXN000008950,ACC0001120,2024-10-18,Debit,114660.37,Uber,NEFT,Success,Lucknow,Web
TXN000008951,ACC0000689,2024-10-10,Debit,37769.05,Swiggy,IMPS,Success,Kochi,POS
TXN000008952,ACC0000292,2024-12-07,Debit,100215.16,Flipkart,IMPS,Pending,Chennai,POS
TXN000008953,ACC0000538,2024-02-02,Credit,105565.23,Jio,Cheque,Success,Kochi,Web
TXN000008954,ACC0000949,2025-09-25,Debit,6664.8,Reliance Digital,NetBanking,Success,Lucknow,ATM
TXN000008955,ACC0000939,2024-07-17,Debit,26195.0,Fuel Station,RTGS,Success,Bengaluru,Mobile
TXN000008956,ACC0000429,2025-01-16,Debit,70037.21,Amazon,POS,Success,Lucknow,Mobile
TXN000008957,ACC0000275,2024-02-11,Debit,126404.91,Insurance Premium,UPI,Pending,Ahmedabad,POS
TXN000008958,ACC0000084,2024-06-13,Debit,133463.69,BigBasket,NetBanking,Success,Chennai,POS
TXN000008959,ACC0000080,2026-02-21,Credit,84297.54,IRCTC,NetBanking,Success,Mumbai,Mobile
TXN000008960,ACC0000472,2024-03-08,Debit,84514.87,Airtel,NetBanking,Success,Hyderabad,Branch
TXN000008961,ACC0000422,2026-04-09,Credit,67605.63,Swiggy,RTGS,Success,Delhi,Web
TXN000008962,ACC0001209,2025-09-13,Credit,105623.56,Zomato,Cheque,Reversed,Chennai,ATM
TXN000008963,ACC0001123,2024-06-07,Credit,22826.69,Myntra,RTGS,Success,Delhi,Branch
TXN000008964,ACC0000987,2024-10-01,Debit,122098.78,Amazon,NetBanking,Success,Chennai,ATM
TXN000008965,ACC0000247,2024-04-09,Credit,37160.51,Fuel Station,RTGS,Success,Pune,ATM
TXN000008966,ACC0000317,2026-04-02,Credit,144613.19,Ola,RTGS,Reversed,Lucknow,ATM
TXN000008967,ACC0001323,2026-01-09,Debit,139348.76,Reliance Digital,NEFT,Success,Pune,Branch
TXN000008968,ACC0000884,2025-08-21,Credit,146448.45,BigBasket,Cheque,Success,Chennai,POS
TXN000008969,ACC0000619,2025-01-13,Credit,70688.08,School Fees,IMPS,Success,Jaipur,Branch
TXN000008970,ACC0001095,2024-02-16,Debit,40499.15,IRCTC,NetBanking,Success,Jaipur,POS
TXN000008971,ACC0000091,2024-09-29,Debit,71358.33,Reliance Digital,NetBanking,Success,Chennai,ATM
TXN000008972,ACC0001148,2025-10-25,Credit,43140.74,Jio,RTGS,Success,Chennai,Mobile
TXN000008973,ACC0000667,2025-11-03,Credit,46967.52,Electricity Board,NetBanking,Success,Lucknow,ATM
TXN000008974,ACC0000339,2025-08-31,Credit,148570.11,IRCTC,NEFT,Success,Jaipur,POS
TXN000008975,ACC0000872,2026-05-12,Debit,11669.54,Jio,Cheque,Success,Mumbai,POS
TXN000008976,ACC0001290,2026-03-23,Debit,127023.47,Uber,RTGS,Success,Hyderabad,ATM
TXN000008977,ACC0000516,2025-12-05,Credit,23529.02,Netflix,IMPS,Success,Kochi,Branch
TXN000008978,ACC0000065,2024-08-14,Debit,8809.18,Airtel,RTGS,Pending,Chennai,Branch
TXN000008979,ACC0000656,2026-02-01,Debit,75125.01,DMart,RTGS,Success,Jaipur,ATM
TXN000008980,ACC0000079,2025-03-14,Debit,28229.2,Jio,Cheque,Success,Lucknow,POS
TXN000008981,ACC0001093,2025-12-22,Debit,61518.83,School Fees,NetBanking,Success,Ahmedabad,ATM
TXN000008982,ACC0000216,2025-09-13,Debit,27821.99,Zomato,RTGS,Success,Bengaluru,ATM
TXN000008983,ACC0001001,2024-06-26,Debit,137611.59,IRCTC,Cheque,Success,Lucknow,Web
TXN000008984,ACC0000457,2026-05-18,Credit,127364.14,Amazon,Cheque,Success,Bhopal,ATM
TXN000008985,ACC0001084,2026-02-22,Credit,121985.31,BigBasket,POS,Success,Lucknow,ATM
TXN000008986,ACC0000578,2025-12-15,Debit,66376.79,Myntra,NEFT,Success,Mumbai,Mobile
TXN000008987,ACC0000853,2024-01-26,Debit,129673.19,School Fees,RTGS,Success,Mumbai,POS
TXN000008988,ACC0000294,2024-02-17,Credit,140849.16,Amazon,ATM,Success,Kochi,ATM
TXN000008989,ACC0001317,2024-08-22,Debit,78339.55,Myntra,NEFT,Success,Bengaluru,Web
TXN000008990,ACC0000338,2024-02-16,Debit,95974.47,IRCTC,NetBanking,Success,Jaipur,POS
TXN000008991,ACC0000719,2024-07-03,Credit,44588.91,Netflix,UPI,Success,Chandigarh,Branch
TXN000008992,ACC0000804,2025-01-13,Credit,121820.53,Airtel,NEFT,Success,Mumbai,ATM
TXN000008993,ACC0000367,2025-07-03,Debit,85224.67,Jio,POS,Success,Hyderabad,Mobile
TXN000008994,ACC0001208,2025-03-22,Debit,33642.35,Myntra,ATM,Failed,Bhopal,Mobile
TXN000008995,ACC0000851,2026-01-05,Credit,121032.59,Jio,POS,Success,Hyderabad,POS
TXN000008996,ACC0000719,2025-04-02,Debit,9834.32,BigBasket,ATM,Success,Bengaluru,Branch
TXN000008997,ACC0000144,2025-08-26,Debit,112138.94,Swiggy,UPI,Failed,Mumbai,Branch
TXN000008998,ACC0000436,2024-02-13,Debit,3417.04,Flipkart,ATM,Success,Chennai,Mobile
TXN000008999,ACC0001136,2025-03-09,Credit,139281.93,DMart,POS,Success,Hyderabad,ATM
TXN000009000,ACC0001300,2024-11-17,Credit,117786.58,Electricity Board,NetBanking,Success,Chandigarh,POS
TXN000009001,ACC0000370,2026-03-15,Credit,110103.97,DMart,Cheque,Success,Mumbai,ATM
TXN000009002,ACC0000411,2025-02-07,Debit,71551.63,Myntra,Cheque,Success,Mumbai,Mobile
TXN000009003,ACC0000769,2026-03-05,Credit,101178.23,School Fees,ATM,Success,Bengaluru,Web
TXN000009004,ACC0001215,2024-05-07,Debit,34861.88,Jio,RTGS,Failed,Kochi,POS
TXN000009005,ACC0001034,2024-11-22,Debit,66381.6,Zomato,Cheque,Success,Hyderabad,ATM
TXN000009006,ACC0001284,2026-04-25,Credit,49685.39,Electricity Board,NetBanking,Success,Ahmedabad,Mobile
TXN000009007,ACC0000581,2024-12-02,Debit,47069.43,Ola,IMPS,Success,Pune,Branch
TXN000009008,ACC0001387,2025-12-08,Debit,23123.26,Electricity Board,POS,Pending,Hyderabad,Web
TXN000009009,ACC0001383,2024-11-26,Debit,74451.9,Insurance Premium,POS,Success,Chennai,Mobile
TXN000009010,ACC0001135,2025-06-07,Credit,14612.11,Netflix,RTGS,Success,Jaipur,ATM
TXN000009011,ACC0000102,2025-10-10,Credit,55394.76,Reliance Digital,Cheque,Success,Bengaluru,POS
TXN000009012,ACC0000209,2024-01-17,Debit,85492.71,Fuel Station,NEFT,Success,Lucknow,POS
TXN000009013,ACC0000763,2025-08-08,Credit,40524.9,Flipkart,POS,Success,Kochi,POS
TXN000009014,ACC0000732,2026-01-18,Debit,137374.6,Uber,IMPS,Pending,Ahmedabad,Branch
TXN000009015,ACC0000366,2025-04-13,Credit,61985.66,IRCTC,NetBanking,Success,Delhi,POS
TXN000009016,ACC0001292,2026-04-02,Credit,26464.79,School Fees,UPI,Success,Kochi,Web
TXN000009017,ACC0000457,2024-12-22,Credit,46872.52,Electricity Board,POS,Success,Hyderabad,POS
TXN000009018,ACC0000812,2024-05-04,Debit,147458.99,BigBasket,UPI,Success,Chandigarh,Branch
TXN000009019,ACC0001155,2025-12-21,Credit,120111.58,Airtel,NetBanking,Success,Kochi,Branch
TXN000009020,ACC0000798,2025-11-26,Debit,52595.57,BigBasket,RTGS,Success,Pune,ATM
TXN000009021,ACC0001342,2025-09-26,Credit,121744.19,Zomato,Cheque,Pending,Chandigarh,ATM
TXN000009022,ACC0001094,2025-02-14,Credit,144400.56,School Fees,NEFT,Failed,Hyderabad,Mobile
TXN000009023,ACC0000557,2024-09-13,Credit,19723.05,IRCTC,ATM,Success,Hyderabad,POS
TXN000009024,ACC0000931,2025-06-23,Debit,146012.03,Uber,ATM,Success,Mumbai,Mobile
TXN000009025,ACC0000770,2026-05-17,Debit,6358.9,Reliance Digital,IMPS,Success,Ahmedabad,ATM
TXN000009026,ACC0001190,2026-03-22,Debit,31408.85,Swiggy,ATM,Success,Bhopal,ATM
TXN000009027,ACC0000320,2024-06-26,Credit,124894.69,Airtel,NEFT,Success,Chennai,ATM
TXN000009028,ACC0000680,2025-09-20,Credit,135.59,Reliance Digital,ATM,Success,Mumbai,Branch
TXN000009029,ACC0000913,2025-12-27,Debit,108587.72,Airtel,NEFT,Success,Bhopal,Branch
TXN000009030,ACC0000846,2024-11-18,Credit,82163.11,Zomato,POS,Reversed,Mumbai,Web
TXN000009031,ACC0000184,2025-06-29,Credit,29250.39,Amazon,ATM,Failed,Jaipur,ATM
TXN000009032,ACC0000970,2025-09-15,Debit,97393.53,Flipkart,NEFT,Success,Bhopal,POS
TXN000009033,ACC0000577,2025-12-07,Debit,8696.86,Flipkart,NEFT,Success,Chandigarh,Branch
TXN000009034,ACC0001259,2024-12-02,Credit,26959.78,Netflix,UPI,Success,Delhi,POS
TXN000009035,ACC0001140,2024-05-22,Debit,144587.19,Zomato,RTGS,Success,Pune,Web
TXN000009036,ACC0000100,2025-08-16,Credit,61664.03,School Fees,RTGS,Success,Chandigarh,POS
TXN000009037,ACC0000204,2024-05-13,Credit,113135.2,Jio,NEFT,Success,Bhopal,POS
TXN000009038,ACC0000376,2026-01-11,Debit,86164.73,Reliance Digital,IMPS,Success,Chandigarh,Web
TXN000009039,ACC0000328,2025-10-29,Credit,146958.6,Ola,ATM,Success,Chandigarh,ATM
TXN000009040,ACC0001189,2025-01-17,Credit,80312.55,Uber,NEFT,Success,Hyderabad,Web
TXN000009041,ACC0000894,2025-04-10,Debit,82393.21,Myntra,NetBanking,Success,Hyderabad,Mobile
TXN000009042,ACC0000202,2024-10-23,Debit,42609.92,Swiggy,UPI,Success,Kochi,ATM
TXN000009043,ACC0001088,2024-08-15,Debit,3133.12,Fuel Station,NetBanking,Success,Bhopal,Branch
TXN000009044,ACC0000522,2025-06-27,Debit,104862.3,Flipkart,NetBanking,Success,Hyderabad,ATM
TXN000009045,ACC0001275,2024-08-05,Credit,300.95,Swiggy,UPI,Success,Lucknow,Mobile
TXN000009046,ACC0000883,2025-09-12,Debit,85214.43,Ola,RTGS,Success,Delhi,POS
TXN000009047,ACC0000671,2025-07-28,Debit,113102.35,Myntra,Cheque,Success,Kochi,Branch
TXN000009048,ACC0000920,2024-12-05,Debit,132222.0,Electricity Board,NetBanking,Success,Delhi,POS
TXN000009049,ACC0001007,2024-01-22,Credit,102858.46,Myntra,POS,Success,Bhopal,Web
TXN000009050,ACC0000316,2024-06-06,Credit,83321.28,Fuel Station,Cheque,Success,Hyderabad,Mobile
TXN000009051,ACC0001330,2025-04-26,Credit,91754.66,Myntra,NEFT,Success,Chandigarh,Mobile
TXN000009052,ACC0000236,2024-08-02,Credit,56004.89,Reliance Digital,ATM,Failed,Delhi,Web
TXN000009053,ACC0000404,2025-01-02,Debit,104182.31,Flipkart,RTGS,Success,Chandigarh,ATM
TXN000009054,ACC0000991,2024-09-18,Debit,125492.62,Insurance Premium,ATM,Pending,Jaipur,ATM
TXN000009055,ACC0000486,2026-01-11,Debit,91026.29,Amazon,UPI,Success,Bengaluru,Mobile
TXN000009056,ACC0000769,2026-04-08,Credit,34510.79,Insurance Premium,Cheque,Failed,Chandigarh,Web
TXN000009057,ACC0000313,2024-02-20,Debit,117327.11,Ola,ATM,Success,Delhi,ATM
TXN000009058,ACC0000864,2024-02-14,Debit,118610.43,Insurance Premium,IMPS,Success,Bhopal,POS
TXN000009059,ACC0001055,2024-07-16,Debit,53002.4,Ola,POS,Success,Jaipur,POS
TXN000009060,ACC0000463,2025-10-25,Credit,79175.76,Zomato,Cheque,Success,Kochi,POS
TXN000009061,ACC0000411,2025-10-15,Credit,78761.17,DMart,RTGS,Failed,Hyderabad,ATM
TXN000009062,ACC0000298,2025-06-04,Debit,140866.93,Flipkart,UPI,Success,Delhi,POS
TXN000009063,ACC0000060,2025-04-30,Debit,30865.52,Myntra,NEFT,Success,Chennai,ATM
TXN000009064,ACC0000392,2025-12-18,Debit,27420.75,Zomato,UPI,Success,Bhopal,Web
TXN000009065,ACC0001305,2025-01-17,Credit,85891.45,DMart,ATM,Success,Hyderabad,Branch
TXN000009066,ACC0000730,2026-01-08,Debit,143323.85,Airtel,UPI,Success,Pune,Web
TXN000009067,ACC0000116,2026-02-07,Debit,72876.09,Reliance Digital,UPI,Success,Bengaluru,POS
TXN000009068,ACC0000008,2024-09-05,Credit,66132.85,Insurance Premium,NetBanking,Success,Pune,Mobile
TXN000009069,ACC0000591,2026-04-06,Debit,109697.46,Jio,IMPS,Success,Mumbai,Web
TXN000009070,ACC0000819,2024-12-08,Debit,141195.13,Insurance Premium,POS,Success,Kochi,Mobile
TXN000009071,ACC0001313,2025-08-30,Credit,87675.43,Swiggy,IMPS,Success,Bengaluru,POS
TXN000009072,ACC0000106,2025-12-01,Credit,34434.91,Jio,ATM,Success,Delhi,Mobile
TXN000009073,ACC0000806,2025-09-24,Debit,20978.06,Zomato,Cheque,Success,Chandigarh,Web
TXN000009074,ACC0000128,2026-03-26,Debit,80904.25,Airtel,POS,Success,Lucknow,POS
TXN000009075,ACC0000871,2025-11-26,Credit,107578.26,Flipkart,POS,Success,Bhopal,Branch
TXN000009076,ACC0000042,2025-04-02,Debit,17342.97,Myntra,IMPS,Failed,Bhopal,POS
TXN000009077,ACC0001270,2024-06-10,Debit,6744.54,Fuel Station,UPI,Failed,Bhopal,Mobile
TXN000009078,ACC0001321,2024-05-25,Debit,54402.69,Netflix,ATM,Success,Mumbai,POS
TXN000009079,ACC0001175,2025-08-09,Debit,45744.96,Jio,IMPS,Success,Hyderabad,Branch
TXN000009080,ACC0000227,2025-07-30,Credit,93180.95,Zomato,POS,Success,Ahmedabad,Branch
TXN000009081,ACC0001169,2026-05-02,Credit,26438.23,Zomato,NEFT,Success,Lucknow,Web
TXN000009082,ACC0000267,2024-11-07,Debit,111471.89,Amazon,IMPS,Success,Kochi,ATM
TXN000009083,ACC0001207,2024-07-13,Debit,54114.78,Myntra,RTGS,Success,Lucknow,Branch
TXN000009084,ACC0001239,2024-10-03,Debit,33092.62,Jio,NetBanking,Success,Jaipur,ATM
TXN000009085,ACC0000781,2024-08-09,Debit,10953.57,Myntra,NEFT,Success,Jaipur,POS
TXN000009086,ACC0000837,2024-07-24,Credit,8320.8,Netflix,NetBanking,Success,Kochi,ATM
TXN000009087,ACC0000613,2024-03-20,Debit,92466.75,Zomato,RTGS,Success,Hyderabad,Mobile
TXN000009088,ACC0000167,2024-04-04,Debit,34754.14,Zomato,NEFT,Success,Pune,Branch
TXN000009089,ACC0000091,2026-03-09,Credit,71035.66,IRCTC,IMPS,Success,Bhopal,ATM
TXN000009090,ACC0000848,2025-06-23,Debit,40704.61,Insurance Premium,ATM,Success,Chennai,POS
TXN000009091,ACC0001124,2025-10-14,Debit,56969.43,Flipkart,NetBanking,Success,Pune,POS
TXN000009092,ACC0000020,2025-01-27,Debit,94618.24,School Fees,ATM,Success,Chennai,POS
TXN000009093,ACC0000742,2024-12-29,Debit,72535.79,Electricity Board,IMPS,Success,Hyderabad,Web
TXN000009094,ACC0000611,2024-10-05,Debit,10378.83,Myntra,IMPS,Success,Lucknow,ATM
TXN000009095,ACC0000296,2025-11-20,Debit,166.41,Flipkart,Cheque,Success,Chennai,POS
TXN000009096,ACC0000404,2025-07-13,Credit,55456.92,BigBasket,UPI,Success,Jaipur,Mobile
TXN000009097,ACC0000364,2025-01-23,Debit,15733.28,Uber,NEFT,Success,Bhopal,Mobile
TXN000009098,ACC0001163,2024-07-28,Debit,121637.38,Netflix,Cheque,Pending,Ahmedabad,Web
TXN000009099,ACC0000151,2024-03-30,Credit,49353.59,Myntra,UPI,Success,Ahmedabad,POS
TXN000009100,ACC0001124,2025-09-01,Debit,99854.96,Amazon,POS,Success,Delhi,Branch
TXN000009101,ACC0000274,2024-10-30,Credit,131459.71,Swiggy,IMPS,Success,Ahmedabad,Mobile
TXN000009102,ACC0000643,2025-03-20,Credit,40072.31,BigBasket,NEFT,Success,Kochi,ATM
TXN000009103,ACC0001079,2025-07-25,Debit,135229.03,Zomato,Cheque,Success,Chandigarh,ATM
TXN000009104,ACC0000367,2024-02-02,Credit,58267.16,Amazon,IMPS,Success,Mumbai,Web
TXN000009105,ACC0000249,2024-11-03,Debit,45810.86,IRCTC,POS,Success,Delhi,Mobile
TXN000009106,ACC0000225,2026-04-13,Debit,13143.2,Amazon,UPI,Success,Hyderabad,ATM
TXN000009107,ACC0000100,2025-08-01,Debit,99030.98,Electricity Board,NetBanking,Success,Chandigarh,Mobile
TXN000009108,ACC0000982,2026-03-03,Credit,90420.39,School Fees,RTGS,Success,Chandigarh,POS
TXN000009109,ACC0001085,2025-03-06,Credit,73305.71,BigBasket,IMPS,Success,Lucknow,Mobile
TXN000009110,ACC0000927,2025-05-15,Credit,139061.47,BigBasket,Cheque,Success,Lucknow,ATM
TXN000009111,ACC0000375,2025-01-22,Debit,65915.76,Insurance Premium,POS,Failed,Jaipur,ATM
TXN000009112,ACC0000452,2026-01-22,Debit,59256.47,Fuel Station,RTGS,Success,Pune,Branch
TXN000009113,ACC0000953,2024-02-01,Credit,110378.36,BigBasket,NEFT,Success,Bhopal,POS
TXN000009114,ACC0000204,2024-12-11,Credit,83579.88,Myntra,NetBanking,Failed,Pune,Branch
TXN000009115,ACC0000757,2024-03-18,Debit,47435.61,DMart,POS,Success,Ahmedabad,Web
TXN000009116,ACC0000123,2025-08-31,Debit,62178.21,Electricity Board,NetBanking,Success,Bengaluru,ATM
TXN000009117,ACC0000674,2024-10-26,Debit,83752.95,Jio,NetBanking,Success,Hyderabad,Branch
TXN000009118,ACC0000546,2024-07-05,Debit,120626.35,Zomato,Cheque,Success,Jaipur,Mobile
TXN000009119,ACC0001067,2025-05-03,Debit,1094.24,Amazon,NEFT,Success,Delhi,Web
TXN000009120,ACC0000621,2024-05-26,Debit,121190.71,Myntra,NetBanking,Success,Delhi,Web
TXN000009121,ACC0000240,2024-04-25,Debit,81588.45,Electricity Board,IMPS,Success,Chandigarh,ATM
TXN000009122,ACC0000542,2024-01-12,Debit,7355.66,Flipkart,UPI,Pending,Kochi,ATM
TXN000009123,ACC0001377,2025-09-05,Debit,57114.65,Fuel Station,IMPS,Success,Mumbai,POS
TXN000009124,ACC0001217,2025-12-02,Credit,140403.14,Swiggy,UPI,Success,Mumbai,Web
TXN000009125,ACC0000757,2025-06-23,Credit,9374.1,Uber,Cheque,Success,Lucknow,Web
TXN000009126,ACC0001230,2025-02-18,Debit,128286.65,Ola,Cheque,Success,Bhopal,POS
TXN000009127,ACC0000019,2025-12-20,Debit,42795.33,Zomato,RTGS,Success,Mumbai,Web
TXN000009128,ACC0001166,2024-08-18,Credit,94237.48,Flipkart,IMPS,Success,Hyderabad,POS
TXN000009129,ACC0000329,2024-10-31,Debit,85420.21,Myntra,Cheque,Success,Hyderabad,Mobile
TXN000009130,ACC0000085,2025-08-19,Credit,1986.9,Jio,IMPS,Success,Ahmedabad,Branch
TXN000009131,ACC0001107,2026-03-22,Credit,77700.82,Swiggy,POS,Success,Ahmedabad,Web
TXN000009132,ACC0001303,2024-12-15,Debit,98421.01,Swiggy,NetBanking,Success,Kochi,ATM
TXN000009133,ACC0001184,2024-02-22,Debit,24246.39,Myntra,POS,Reversed,Bhopal,POS
TXN000009134,ACC0000366,2024-08-15,Debit,16879.99,Airtel,NEFT,Success,Delhi,Web
TXN000009135,ACC0000830,2024-01-16,Debit,51927.31,Netflix,ATM,Success,Bengaluru,POS
TXN000009136,ACC0000341,2025-07-17,Debit,38513.09,Reliance Digital,POS,Success,Jaipur,POS
TXN000009137,ACC0000464,2024-07-26,Debit,128167.49,Myntra,NEFT,Success,Mumbai,ATM
TXN000009138,ACC0000370,2025-10-23,Debit,63495.14,Insurance Premium,NEFT,Success,Chandigarh,Branch
TXN000009139,ACC0000791,2026-02-04,Credit,131113.49,Airtel,Cheque,Failed,Delhi,ATM
TXN000009140,ACC0000756,2025-01-18,Debit,42297.25,Electricity Board,UPI,Success,Chandigarh,Web
TXN000009141,ACC0000568,2024-05-20,Credit,125410.73,Swiggy,UPI,Success,Ahmedabad,Web
TXN000009142,ACC0000391,2025-03-06,Debit,7182.52,Jio,NEFT,Success,Delhi,Branch
TXN000009143,ACC0000997,2025-11-10,Credit,51077.31,Swiggy,RTGS,Success,Chandigarh,Web
TXN000009144,ACC0000540,2024-10-31,Credit,148601.35,Reliance Digital,POS,Success,Chandigarh,POS
TXN000009145,ACC0001341,2024-02-09,Credit,3040.66,Jio,POS,Success,Jaipur,Mobile
TXN000009146,ACC0000690,2024-08-23,Debit,37592.93,Netflix,NEFT,Success,Ahmedabad,Mobile
TXN000009147,ACC0001393,2024-05-26,Debit,79445.48,Ola,RTGS,Failed,Bhopal,ATM
TXN000009148,ACC0000728,2024-02-05,Debit,101009.59,Flipkart,NetBanking,Success,Bengaluru,ATM
TXN000009149,ACC0001016,2024-01-11,Credit,23305.81,IRCTC,UPI,Success,Chennai,Web
TXN000009150,ACC0000260,2024-12-16,Debit,13504.77,Myntra,UPI,Success,Delhi,ATM
TXN000009151,ACC0000215,2024-10-05,Credit,40031.54,Ola,NEFT,Success,Bengaluru,Branch
TXN000009152,ACC0000145,2026-02-07,Debit,117472.14,Electricity Board,ATM,Success,Lucknow,Branch
TXN000009153,ACC0000061,2024-05-26,Debit,146606.93,Insurance Premium,RTGS,Success,Delhi,ATM
TXN000009154,ACC0001177,2025-01-08,Credit,37282.3,Reliance Digital,IMPS,Success,Mumbai,POS
TXN000009155,ACC0000115,2024-10-10,Debit,24297.3,Flipkart,UPI,Success,Chandigarh,Mobile
TXN000009156,ACC0000273,2025-07-16,Credit,137016.18,Netflix,ATM,Success,Lucknow,Mobile
TXN000009157,ACC0000360,2026-04-28,Credit,133682.13,Ola,POS,Success,Chennai,ATM
TXN000009158,ACC0000404,2024-01-22,Debit,85108.03,Ola,RTGS,Success,Delhi,ATM
TXN000009159,ACC0001141,2025-06-18,Credit,68598.71,Airtel,IMPS,Success,Pune,Web
TXN000009160,ACC0000275,2024-04-11,Debit,58772.32,Reliance Digital,ATM,Success,Ahmedabad,Web
TXN000009161,ACC0000938,2025-04-09,Credit,33071.55,Uber,POS,Success,Delhi,Branch
TXN000009162,ACC0000738,2025-08-04,Credit,13603.74,Insurance Premium,ATM,Success,Kochi,ATM
TXN000009163,ACC0001307,2025-09-18,Credit,42462.92,Swiggy,RTGS,Success,Jaipur,Mobile
TXN000009164,ACC0000590,2024-06-24,Credit,8393.24,Netflix,ATM,Failed,Mumbai,POS
TXN000009165,ACC0000475,2024-05-31,Credit,52325.46,Swiggy,POS,Success,Chandigarh,ATM
TXN000009166,ACC0000096,2024-08-02,Debit,25830.64,Jio,IMPS,Success,Bengaluru,Web
TXN000009167,ACC0000661,2025-03-02,Debit,32388.25,DMart,POS,Success,Ahmedabad,POS
TXN000009168,ACC0001086,2025-11-12,Debit,102116.43,Netflix,POS,Success,Mumbai,POS
TXN000009169,ACC0001373,2025-04-08,Debit,121321.4,Myntra,POS,Pending,Kochi,ATM
TXN000009170,ACC0001137,2024-09-22,Credit,81858.76,Reliance Digital,IMPS,Pending,Lucknow,ATM
TXN000009171,ACC0000186,2024-09-26,Debit,46620.08,DMart,RTGS,Success,Mumbai,ATM
TXN000009172,ACC0001075,2024-10-14,Debit,101251.2,Ola,ATM,Success,Kochi,ATM
TXN000009173,ACC0000254,2025-09-21,Debit,90917.9,Netflix,POS,Success,Kochi,Mobile
TXN000009174,ACC0000921,2025-09-27,Credit,135401.15,Myntra,POS,Success,Delhi,ATM
TXN000009175,ACC0001311,2025-05-20,Credit,17260.43,Insurance Premium,NetBanking,Success,Chandigarh,Branch
TXN000009176,ACC0001236,2025-02-07,Debit,103732.84,Ola,NetBanking,Success,Kochi,POS
TXN000009177,ACC0001258,2024-05-25,Debit,45372.97,BigBasket,ATM,Success,Kochi,Branch
TXN000009178,ACC0000910,2026-01-14,Credit,120777.54,Uber,UPI,Success,Ahmedabad,Web
TXN000009179,ACC0000812,2025-02-11,Credit,31484.68,Flipkart,IMPS,Success,Kochi,Branch
TXN000009180,ACC0000674,2024-03-05,Debit,27144.26,Myntra,NEFT,Success,Ahmedabad,Branch
TXN000009181,ACC0000579,2025-12-22,Credit,67748.68,Airtel,POS,Failed,Kochi,POS
TXN000009182,ACC0001152,2025-05-06,Credit,149476.71,Flipkart,IMPS,Success,Delhi,Mobile
TXN000009183,ACC0000719,2025-01-08,Credit,136102.21,Myntra,RTGS,Success,Mumbai,Web
TXN000009184,ACC0000903,2024-06-28,Debit,17719.3,Insurance Premium,NEFT,Success,Lucknow,ATM
TXN000009185,ACC0001127,2024-07-09,Credit,58735.82,Flipkart,NEFT,Success,Delhi,Web
TXN000009186,ACC0001294,2024-10-27,Debit,70652.7,Fuel Station,RTGS,Success,Bhopal,Mobile
TXN000009187,ACC0000270,2025-10-12,Debit,23349.27,Reliance Digital,NetBanking,Success,Bengaluru,ATM
TXN000009188,ACC0000147,2025-04-16,Debit,77409.51,Myntra,UPI,Success,Chandigarh,Web
TXN000009189,ACC0001017,2024-06-22,Credit,108112.51,Swiggy,RTGS,Success,Bhopal,Web
TXN000009190,ACC0001106,2024-08-13,Credit,26151.64,Swiggy,UPI,Success,Hyderabad,POS
TXN000009191,ACC0000193,2026-03-07,Debit,18765.05,Amazon,ATM,Success,Chandigarh,ATM
